date,home_team,away_team,home_score,away_score,home_elo,away_elo,home_fifa_ranking,away_fifa_ranking,home_average_age,away_average_age,home_squad_size,away_squad_size,home_market_value,away_market_value,home_confederation,away_confederation,neutral,tournament
2023-09-09,Andorra,Belarus,0.0,0.0,1122.0,1404.0,172,96,29.1,26.3,27,24,3910000.0,15380000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-09,Kosovo,Switzerland,2.0,2.0,1500.0,1890.0,78,19,26.5,28.4,27,26,147449997.0,332500000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-09,Romania,Israel,1.0,1.0,1621.0,1601.0,54,76,26.1,25.4,24,23,56950001.0,68099998.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-10,Guatemala,Panama,1.0,1.0,1496.0,1670.0,97,34,25.8,30.5,23,26,7780000.0,34549999.0,CONCACAF,CONCACAF,False,CONCACAF Nations League
2023-09-10,Greece,Gibraltar,5.0,0.0,1704.0,1060.0,48,202,26.3,23.8,25,25,275600006.0,1840000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-10,Albania,Poland,2.0,0.0,1535.0,1813.0,66,36,27.4,26.4,26,26,88800003.0,232100006.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-10,Montenegro,Bulgaria,2.0,1.0,1578.0,1520.0,80,87,28.0,25.7,28,25,69430000.0,30049999.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-10,Lithuania,Serbia,1.0,3.0,1255.0,1803.0,149,43,26.3,23.1,23,27,16180000.0,209500000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-10,Finland,Denmark,0.0,1.0,1653.0,1890.0,75,21,26.2,25.6,27,23,41849998.0,365000000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-10,Lebanon,India,1.0,0.0,1407.0,1240.0,115,138,28.9,26.8,23,22,5550000.0,4000000.0,AFC,AFC,True,King's Cup
2023-09-10,Thailand,Iraq,2.0,2.0,1379.0,1564.0,94,57,28.6,27.0,24,26,6550000.0,21200001.0,AFC,AFC,False,King's Cup
2023-09-11,Armenia,Croatia,0.0,1.0,1435.0,1956.0,107,11,26.0,28.4,27,26,42230000.0,387299988.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-11,Latvia,Wales,0.0,2.0,1348.0,1733.0,137,37,27.1,26.6,25,27,9380000.0,180649994.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-11,Portugal,Luxembourg,9.0,0.0,1998.0,1454.0,5,98,28.1,26.2,26,23,34375000.0,14980000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-12,Bolivia,Argentina,0.0,3.0,1617.0,2145.0,77,1,23.8,29.2,27,26,17850000.0,807500000.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-09-12,Ecuador,Uruguay,2.0,1.0,1840.0,1915.0,23,16,26.1,28.8,26,26,368700012.0,359299988.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-09-12,Venezuela,Paraguay,1.0,0.0,1691.0,1735.0,49,41,25.6,29.1,27,26,79000000.0,153649994.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-09-12,Peru,Brazil,0.0,1.0,1845.0,2167.0,52,6,27.1,29.4,24,26,30629999.0,928200012.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-09-12,Chile,Colombia,0.0,0.0,1706.0,1929.0,51,13,25.9,30.1,25,26,66800003.0,302350006.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-09-12,Azerbaijan,Jordan,2.0,1.0,1399.0,1592.0,126,63,27.7,28.5,27,26,21680000.0,20299999.0,UEFA,AFC,False,Friendly
2023-09-12,Egypt,Tunisia,1.0,3.0,1675.0,1755.0,29,45,29.1,26.7,26,26,116480003.0,69949997.0,CAF,CAF,False,Friendly
2023-09-12,Germany,France,2.0,1.0,1950.0,2073.0,10,3,28.1,27.1,26,26,947000000.0,34375000.0,UEFA,UEFA,False,Friendly
2023-09-12,Qatar,Russia,1.0,1.0,1652.0,1757.0,56,35,29.5,26.4,26,33,19930000.0,242699997.0,AFC,UEFA,False,Friendly
2023-09-12,Mexico,Uzbekistan,3.0,3.0,1819.0,1615.0,14,50,28.0,28.3,26,26,191850006.0,85129997.0,CONCACAF,AFC,True,Friendly
2023-09-12,Scotland,England,1.0,3.0,1798.0,1992.0,42,4,29.3,27.3,26,26,170250000.0,34375000.0,UEFA,UEFA,False,Friendly
2023-09-12,Senegal,Algeria,0.0,1.0,1754.0,1706.0,15,28,27.1,26.9,26,26,478100006.0,256899994.0,CAF,CAF,False,Friendly
2023-09-12,Norway,Georgia,2.0,1.0,1744.0,1651.0,31,72,26.9,26.3,26,27,589900024.0,261600006.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-12,Spain,Cyprus,6.0,0.0,1963.0,1356.0,2,124,26.8,26.8,26,27,34375000.0,19900000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-12,Italy,Ukraine,2.0,1.0,1947.0,1848.0,12,32,21.0,26.6,23,25,319000000.0,247000000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-12,Belgium,Estonia,5.0,0.0,1987.0,1447.0,9,127,27.7,25.5,26,27,547500000.0,13900000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-12,Sweden,Austria,1.0,3.0,1747.0,1729.0,38,24,27.6,28.7,26,26,406079987.0,245199997.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-12,Switzerland,Andorra,3.0,0.0,1890.0,1122.0,19,172,28.4,29.1,26,27,332500000.0,3910000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-12,Israel,Belarus,1.0,0.0,1601.0,1404.0,76,96,25.4,26.3,23,24,68099998.0,15380000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-09-12,Romania,Kosovo,2.0,0.0,1621.0,1500.0,54,78,26.1,26.5,24,27,56950001.0,147449997.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-10,China,Vietnam,2.0,0.0,1475.0,1425.0,91,99,27.9,27.6,26,29,14330000.0,7430000.0,AFC,AFC,False,Friendly
2023-10-11,Wales,Gibraltar,4.0,0.0,1733.0,1060.0,37,202,26.6,23.8,27,25,180649994.0,1840000.0,UEFA,UEFA,False,Friendly
2023-10-12,Colombia,Uruguay,2.0,2.0,1939.0,1914.0,13,16,30.1,28.8,26,26,302350006.0,359299988.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-10-12,Bolivia,Ecuador,1.0,2.0,1584.0,1879.0,77,23,23.8,26.1,27,26,17850000.0,368700012.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-10-12,Argentina,Paraguay,1.0,0.0,2159.0,1703.0,1,41,29.2,29.1,26,26,807500000.0,153649994.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-10-12,Brazil,Venezuela,1.0,1.0,2090.0,1728.0,6,49,29.4,25.6,26,27,928200012.0,79000000.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-10-12,Chile,Peru,2.0,0.0,1739.0,1798.0,51,52,25.9,27.1,25,24,66800003.0,30629999.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-10-12,Maldives,Bangladesh,1.0,1.0,896.0,912.0,173,181,29.4,26.4,22,23,675000.0,7250000.0,AFC,AFC,False,FIFA World Cup qualification
2023-10-12,Georgia,Thailand,8.0,0.0,1629.0,1384.0,72,94,26.3,28.6,27,24,261600006.0,6550000.0,UEFA,AFC,False,Friendly
2023-10-12,Montenegro,Lebanon,3.0,2.0,1553.0,1311.0,80,115,28.0,28.9,28,23,69430000.0,5550000.0,UEFA,AFC,False,Friendly
2023-10-12,Sweden,Moldova,3.0,1.0,1722.0,,38,159,27.6,25.2,26,26,406079987.0,9700000.0,UEFA,UEFA,False,Friendly
2023-10-12,Spain,Scotland,2.0,0.0,2017.0,1817.0,2,42,26.8,29.3,26,26,34375000.0,170250000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-12,Cyprus,Norway,0.0,4.0,1323.0,1755.0,124,31,26.8,26.9,27,26,19900000.0,589900024.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-12,Latvia,Armenia,2.0,0.0,1356.0,1470.0,137,107,27.1,26.0,25,27,9380000.0,42230000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-12,Andorra,Kosovo,0.0,3.0,1115.0,1491.0,172,78,29.1,26.5,27,27,3910000.0,147449997.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-12,Belarus,Romania,0.0,0.0,1416.0,1629.0,96,54,26.3,26.1,24,24,15380000.0,56950001.0,UEFA,UEFA,True,UEFA Euro qualification
2023-10-13,England,Australia,1.0,0.0,1992.0,1776.0,4,27,27.3,27.4,26,26,34375000.0,77449997.0,UEFA,AFC,False,Friendly
2023-10-13,Iraq,Qatar,0.0,0.0,1564.0,1652.0,57,56,27.0,29.5,26,26,21200001.0,19930000.0,AFC,AFC,True,Friendly
2023-10-13,Japan,Canada,4.0,1.0,1839.0,1724.0,18,30,27.6,27.0,26,26,270850006.0,198649994.0,AFC,CONCACAF,False,Friendly
2023-10-13,Vietnam,Uzbekistan,0.0,2.0,1425.0,1615.0,99,50,27.6,28.3,29,26,7430000.0,85129997.0,AFC,AFC,True,Friendly
2023-10-13,Netherlands,France,1.0,2.0,2003.0,2073.0,8,3,27.8,27.1,26,26,754200012.0,34375000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-13,Estonia,Azerbaijan,0.0,2.0,1447.0,1399.0,127,126,25.5,27.7,27,27,13900000.0,21680000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-13,Austria,Belgium,2.0,3.0,1729.0,1987.0,24,9,28.7,27.7,26,26,245199997.0,547500000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-13,Iceland,Luxembourg,1.0,1.0,1517.0,1454.0,74,98,27.7,26.2,24,23,89099998.0,14980000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-13,Portugal,Slovakia,3.0,2.0,1998.0,1567.0,5,47,28.1,26.9,26,26,34375000.0,59849998.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-14,Mexico,Ghana,2.0,0.0,1819.0,1599.0,14,73,28.0,27.0,26,26,191850006.0,234350006.0,CONCACAF,CAF,True,Friendly
2023-10-14,Italy,Malta,4.0,0.0,1947.0,1256.0,12,161,21.0,27.1,23,27,319000000.0,15000000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-14,Bulgaria,Lithuania,0.0,2.0,1520.0,1255.0,87,149,25.7,26.3,25,23,30049999.0,16180000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-14,Hungary,Serbia,2.0,1.0,1825.0,1803.0,39,43,25.7,23.1,29,27,209199997.0,209500000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-14,Slovenia,Finland,3.0,0.0,1677.0,1653.0,59,75,26.6,26.2,25,27,100500000.0,41849998.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-14,Denmark,Kazakhstan,3.0,1.0,1890.0,1380.0,21,111,25.6,26.0,23,25,365000000.0,16299999.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-15,Kyrgyzstan,Philippines,0.0,1.0,1251.0,1046.0,106,135,26.1,26.4,26,22,7050000.0,3330000.0,AFC,AFC,True,Friendly
2023-10-15,Georgia,Cyprus,4.0,0.0,1629.0,1323.0,72,124,26.3,26.8,27,27,261600006.0,19900000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-15,Norway,Spain,0.0,1.0,1755.0,2017.0,31,2,26.9,26.8,26,26,589900024.0,34375000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-15,Wales,Croatia,2.0,1.0,1733.0,1978.0,37,11,26.6,28.4,27,26,180649994.0,387299988.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-15,Poland,Moldova,1.0,1.0,1729.0,,36,159,26.4,25.2,26,26,232100006.0,9700000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-15,Switzerland,Belarus,3.0,3.0,1890.0,1416.0,19,96,28.4,26.3,26,24,332500000.0,15380000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-15,Romania,Andorra,4.0,0.0,1629.0,1115.0,54,172,26.1,29.1,24,27,56950001.0,3910000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-16,Algeria,Egypt,1.0,1.0,1712.0,1676.0,28,29,26.9,29.1,26,26,256899994.0,116480003.0,CAF,CAF,True,Friendly
2023-10-16,China,Uzbekistan,1.0,2.0,1475.0,1615.0,91,50,27.9,28.3,26,26,14330000.0,85129997.0,AFC,AFC,False,Friendly
2023-10-16,Greece,Netherlands,0.0,1.0,1704.0,2003.0,48,8,26.3,27.8,25,26,275600006.0,754200012.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-16,Azerbaijan,Austria,0.0,1.0,1399.0,1729.0,126,24,27.7,28.7,27,26,21680000.0,245199997.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-16,Belgium,Sweden,1.0,1.0,1987.0,1722.0,9,38,27.7,27.6,26,26,547500000.0,406079987.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-16,Luxembourg,Slovakia,0.0,1.0,1454.0,1567.0,98,47,26.2,26.9,23,26,14980000.0,59849998.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-17,Panama,Guatemala,3.0,0.0,1670.0,1496.0,34,97,30.5,25.8,26,23,34549999.0,7780000.0,CONCACAF,CONCACAF,False,CONCACAF Nations League
2023-10-17,Venezuela,Chile,3.0,0.0,1728.0,1739.0,49,51,25.6,25.9,27,25,79000000.0,66800003.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-10-17,Ecuador,Colombia,0.0,0.0,1879.0,1939.0,23,13,26.1,30.1,26,26,368700012.0,302350006.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-10-17,Paraguay,Bolivia,1.0,0.0,1703.0,1584.0,41,77,29.1,23.8,26,27,153649994.0,17850000.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-10-17,Peru,Argentina,0.0,2.0,1798.0,2159.0,52,1,27.1,29.2,24,26,30629999.0,807500000.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-10-17,Uruguay,Brazil,2.0,0.0,1914.0,2090.0,16,6,28.8,29.4,26,26,359299988.0,928200012.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-10-17,Bangladesh,Maldives,2.0,1.0,912.0,896.0,181,173,26.4,29.4,23,22,7250000.0,675000.0,AFC,AFC,False,FIFA World Cup qualification
2023-10-17,Albania,Bulgaria,2.0,0.0,1657.0,1520.0,66,87,27.4,25.7,26,25,88800003.0,30049999.0,UEFA,UEFA,False,Friendly
2023-10-17,Estonia,Thailand,1.0,1.0,1447.0,1384.0,127,94,25.5,28.6,27,24,13900000.0,6550000.0,UEFA,AFC,False,Friendly
2023-10-17,France,Scotland,4.0,1.0,2073.0,1817.0,3,42,27.1,29.3,26,26,34375000.0,170250000.0,UEFA,UEFA,False,Friendly
2023-10-17,Mexico,Germany,2.0,2.0,1819.0,1950.0,14,10,28.0,28.1,26,26,191850006.0,947000000.0,CONCACAF,UEFA,True,Friendly
2023-10-17,England,Italy,3.0,1.0,1992.0,1947.0,4,12,27.3,21.0,26,23,34375000.0,319000000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-17,Malta,Ukraine,1.0,3.0,1256.0,1848.0,161,32,27.1,26.6,27,25,15000000.0,247000000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-17,Serbia,Montenegro,3.0,1.0,1803.0,1553.0,43,80,23.1,28.0,27,28,209500000.0,69430000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-17,Lithuania,Hungary,2.0,2.0,1255.0,1825.0,149,39,26.3,25.7,23,29,16180000.0,209199997.0,UEFA,UEFA,False,UEFA Euro qualification
2023-10-17,Finland,Kazakhstan,1.0,2.0,1653.0,1380.0,75,111,26.2,26.0,27,25,41849998.0,16299999.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-11,Guatemala,Jamaica,0.0,0.0,1496.0,1591.0,97,71,25.8,23.2,23,24,7780000.0,9050000.0,CONCACAF,CONCACAF,True,Friendly
2023-11-12,Kosovo,Israel,1.0,0.0,1491.0,1601.0,78,76,26.5,25.4,27,23,147449997.0,68099998.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-15,Belgium,Serbia,1.0,0.0,1987.0,1803.0,9,43,27.7,23.1,26,27,547500000.0,209500000.0,UEFA,UEFA,False,Friendly
2023-11-15,Israel,Switzerland,1.0,1.0,1601.0,1890.0,76,19,25.4,28.4,23,26,68099998.0,332500000.0,UEFA,UEFA,True,UEFA Euro qualification
2023-11-16,Bolivia,Peru,2.0,0.0,1584.0,1798.0,77,52,23.8,27.1,27,24,17850000.0,30629999.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-11-16,Venezuela,Ecuador,0.0,0.0,1728.0,1879.0,49,23,25.6,26.1,27,26,79000000.0,368700012.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-11-16,Colombia,Brazil,2.0,1.0,1939.0,2090.0,13,6,30.1,29.4,26,26,302350006.0,928200012.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-11-16,Argentina,Uruguay,0.0,2.0,2159.0,1914.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-11-16,Chile,Paraguay,0.0,0.0,1739.0,1703.0,51,41,25.9,29.1,25,26,66800003.0,153649994.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-11-16,Japan,Myanmar,5.0,0.0,1839.0,928.0,18,158,27.6,26.5,26,24,270850006.0,3000000.0,AFC,AFC,False,FIFA World Cup qualification
2023-11-16,Thailand,China,1.0,2.0,1384.0,1475.0,94,91,28.6,27.9,24,26,6550000.0,14330000.0,AFC,AFC,False,FIFA World Cup qualification
2023-11-16,Malaysia,Kyrgyzstan,4.0,3.0,1256.0,1251.0,136,106,28.7,26.1,28,26,7600000.0,7050000.0,AFC,AFC,False,FIFA World Cup qualification
2023-11-16,Iraq,Indonesia,5.0,1.0,1564.0,1297.0,57,118,27.0,25.7,26,23,21200001.0,19549999.0,AFC,AFC,False,FIFA World Cup qualification
2023-11-16,Philippines,Vietnam,0.0,2.0,1046.0,1425.0,135,99,26.4,27.6,22,29,3330000.0,7430000.0,AFC,AFC,False,FIFA World Cup qualification
2023-11-16,Tajikistan,Jordan,1.0,1.0,1321.0,1592.0,101,63,26.0,28.5,24,26,8250000.0,20299999.0,AFC,AFC,False,FIFA World Cup qualification
2023-11-16,Australia,Bangladesh,7.0,0.0,1776.0,912.0,27,181,27.4,26.4,26,23,77449997.0,7250000.0,AFC,AFC,False,FIFA World Cup qualification
2023-11-16,Cyprus,Spain,1.0,3.0,1323.0,2017.0,124,2,26.8,26.8,27,26,19900000.0,34375000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-16,Georgia,Scotland,2.0,2.0,1629.0,1817.0,72,42,26.3,29.3,27,26,261600006.0,170250000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-16,Estonia,Austria,0.0,2.0,1447.0,1729.0,127,24,25.5,28.7,27,26,13900000.0,245199997.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-16,Azerbaijan,Sweden,3.0,0.0,1399.0,1722.0,126,38,27.7,27.6,27,26,21680000.0,406079987.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-16,Bulgaria,Hungary,2.0,2.0,1520.0,1825.0,87,39,25.7,25.7,25,29,30049999.0,209199997.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-16,Montenegro,Lithuania,2.0,0.0,1553.0,1255.0,80,149,28.0,26.3,28,23,69430000.0,16180000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-16,Slovakia,Iceland,4.0,2.0,1567.0,1517.0,47,74,26.9,27.7,26,24,59849998.0,89099998.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-17,Honduras,Mexico,2.0,0.0,1538.0,1792.0,65,14,25.4,28.0,26,26,21430000.0,191850006.0,CONCACAF,CONCACAF,False,CONCACAF Nations League
2023-11-17,England,Malta,2.0,0.0,2030.0,1250.0,4,161,27.3,27.1,26,27,34375000.0,15000000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-17,Moldova,Albania,1.0,1.0,,1649.0,159,66,25.2,27.4,26,26,9700000.0,88800003.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-17,Denmark,Slovenia,2.0,1.0,1877.0,1705.0,21,59,25.6,26.6,23,25,365000000.0,100500000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-18,Jamaica,Canada,1.0,2.0,1591.0,1724.0,71,30,23.2,27.0,24,26,9050000.0,198649994.0,CONCACAF,CONCACAF,False,CONCACAF Nations League
2023-11-18,France,Gibraltar,14.0,0.0,2073.0,1060.0,3,202,27.1,23.8,26,25,34375000.0,1840000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-18,Armenia,Wales,1.0,1.0,1470.0,1733.0,107,37,26.0,26.6,27,27,42230000.0,180649994.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-18,Latvia,Croatia,0.0,2.0,1356.0,1978.0,137,11,27.1,28.4,25,26,9380000.0,387299988.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-18,Belarus,Andorra,1.0,0.0,1416.0,1115.0,96,172,26.3,29.1,24,27,15380000.0,3910000.0,UEFA,UEFA,True,UEFA Euro qualification
2023-11-18,Switzerland,Kosovo,1.0,1.0,1890.0,1491.0,19,78,28.4,26.5,26,27,332500000.0,147449997.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-18,Israel,Romania,1.0,2.0,1601.0,1629.0,76,54,25.4,26.1,23,24,68099998.0,56950001.0,UEFA,UEFA,True,UEFA Euro qualification
2023-11-19,Cyprus,Lithuania,1.0,0.0,1323.0,1255.0,124,149,26.8,26.3,27,23,19900000.0,16180000.0,UEFA,UEFA,False,Friendly
2023-11-19,Scotland,Norway,3.0,3.0,1817.0,1755.0,42,31,29.3,26.9,26,26,170250000.0,589900024.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-19,Spain,Georgia,3.0,1.0,2017.0,1629.0,2,72,26.8,26.3,26,27,34375000.0,261600006.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-19,Belgium,Azerbaijan,5.0,0.0,1987.0,1399.0,9,126,27.7,27.7,26,27,547500000.0,21680000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-19,Sweden,Estonia,2.0,0.0,1722.0,1447.0,38,127,27.6,25.5,26,27,406079987.0,13900000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-19,Hungary,Montenegro,3.0,1.0,1825.0,1553.0,39,80,25.7,28.0,29,28,209199997.0,69430000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-19,Serbia,Bulgaria,2.0,2.0,1803.0,1520.0,43,87,23.1,25.7,27,25,209500000.0,30049999.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-19,Portugal,Iceland,2.0,0.0,1998.0,1517.0,5,74,28.1,27.7,26,24,34375000.0,89099998.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-20,Ukraine,Italy,0.0,0.0,1848.0,1943.0,32,12,26.6,21.0,25,23,247000000.0,319000000.0,UEFA,UEFA,True,UEFA Euro qualification
2023-11-20,Slovenia,Kazakhstan,2.0,1.0,1705.0,1486.0,59,111,26.6,26.0,25,25,100500000.0,16299999.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-21,Canada,Jamaica,2.0,3.0,1724.0,1591.0,30,71,27.0,23.2,26,24,198649994.0,9050000.0,CONCACAF,CONCACAF,False,CONCACAF Nations League
2023-11-21,Mexico,Honduras,2.0,0.0,1792.0,1538.0,14,65,28.0,25.4,26,26,191850006.0,21430000.0,CONCACAF,CONCACAF,False,CONCACAF Nations League
2023-11-21,Ecuador,Chile,1.0,0.0,1879.0,1739.0,23,51,26.1,25.9,26,25,368700012.0,66800003.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-11-21,Paraguay,Colombia,0.0,1.0,1703.0,1939.0,41,13,29.1,30.1,26,26,153649994.0,302350006.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-11-21,Uruguay,Bolivia,3.0,0.0,1914.0,1584.0,16,77,28.8,23.8,26,27,359299988.0,17850000.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-11-21,Peru,Venezuela,1.0,1.0,1798.0,1728.0,52,49,27.1,25.6,24,27,30629999.0,79000000.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-11-21,Brazil,Argentina,0.0,1.0,2090.0,2159.0,6,1,29.4,29.2,26,26,928200012.0,807500000.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
2023-11-21,India,Qatar,0.0,3.0,1240.0,1652.0,138,56,26.8,29.5,22,26,4000000.0,19930000.0,AFC,AFC,False,FIFA World Cup qualification
2023-11-21,Singapore,Thailand,1.0,3.0,1132.0,1384.0,148,94,28.2,28.6,28,24,4580000.0,6550000.0,AFC,AFC,False,FIFA World Cup qualification
2023-11-21,Kyrgyzstan,Oman,1.0,0.0,1251.0,1575.0,106,79,26.1,28.7,26,28,7050000.0,8330000.0,AFC,AFC,False,FIFA World Cup qualification
2023-11-21,Uzbekistan,Iran,2.0,2.0,1615.0,1777.0,50,20,28.3,30.4,26,26,85129997.0,32049999.0,AFC,AFC,False,FIFA World Cup qualification
2023-11-21,Philippines,Indonesia,1.0,1.0,1046.0,1297.0,135,118,26.4,25.7,22,23,3330000.0,19549999.0,AFC,AFC,False,FIFA World Cup qualification
2023-11-21,Vietnam,Iraq,0.0,1.0,1425.0,1564.0,99,57,27.6,27.0,29,26,7430000.0,21200001.0,AFC,AFC,False,FIFA World Cup qualification
2023-11-21,Bangladesh,Lebanon,1.0,1.0,912.0,1311.0,181,115,26.4,28.9,23,23,7250000.0,5550000.0,AFC,AFC,False,FIFA World Cup qualification
2023-11-21,Comoros,Ghana,1.0,0.0,1241.0,1580.0,108,73,24.2,27.0,30,26,20000000.0,234350006.0,CAF,CAF,False,FIFA World Cup qualification
2023-11-21,Austria,Germany,2.0,0.0,1729.0,1950.0,24,10,28.7,28.1,26,26,245199997.0,947000000.0,UEFA,UEFA,False,Friendly
2023-11-21,Poland,Latvia,2.0,0.0,1707.0,1356.0,36,137,26.4,27.1,26,25,232100006.0,9380000.0,UEFA,UEFA,False,Friendly
2023-11-21,Gibraltar,Netherlands,0.0,6.0,1060.0,2003.0,202,8,23.8,27.8,25,26,1840000.0,754200012.0,UEFA,UEFA,True,UEFA Euro qualification
2023-11-21,Greece,France,2.0,2.0,1714.0,2073.0,48,3,26.3,27.1,25,26,275600006.0,34375000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-21,Croatia,Armenia,1.0,0.0,1978.0,1470.0,11,107,28.4,26.0,26,27,387299988.0,42230000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-21,Andorra,Israel,0.0,2.0,1115.0,1601.0,172,76,29.1,25.4,27,23,3910000.0,68099998.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-21,Kosovo,Belarus,0.0,1.0,1491.0,1416.0,78,96,26.5,26.3,27,24,147449997.0,15380000.0,UEFA,UEFA,False,UEFA Euro qualification
2023-11-21,Romania,Switzerland,1.0,0.0,1629.0,1890.0,54,19,26.1,28.4,24,26,56950001.0,332500000.0,UEFA,UEFA,False,UEFA Euro qualification
